Id_vente,Id_bien,Date_mutation,Valeur_fonciere
00988,14692,2020-01,380000
00989,30943,2020-01,1011500
00990,23286,2020-01,261500
00991,10303,2020-01,485625
00992,23822,2020-01,648400
00993,28969,2020-01,887000
00994,17141,2020-01,920000
00995,17471,2020-01,505000
00996,04322,2020-01,252500
00997,24800,2020-01,712400
00998,05501,2020-01,370000
00999,19232,2020-01,401480
01000,23068,2020-01,385950
01001,09355,2020-01,256000
01002,04853,2020-01,1702800
01003,29470,2020-01,975000
01004,11260,2020-01,758050
01005,06516,2020-01,1042470
01006,02763,2020-01,292300
01007,09297,2020-01,175800
01008,32962,2020-01,281430
01009,16148,2020-01,450700
01010,33812,2020-01,752400
01011,25854,2020-01,168500
01012,04973,2020-01,773550
01013,16699,2020-01,370500
01014,15764,2020-01,812000
01015,11650,2020-01,96000
01016,26155,2020-01,140400
01017,09428,2020-01,162800
01018,27104,2020-01,384521
01019,17432,2020-01,75000
01020,02616,2020-01,94000
01021,07757,2020-01,48374
01022,26935,2020-01,120000
01023,20381,2020-01,285000
01024,14001,2020-01,208900
01025,05514,2020-01,75000
01026,04068,2020-01,104000
01027,10270,2020-01,135000
01028,30411,2020-01,189500
01029,00968,2020-01,107000
01030,25254,2020-01,215000
01031,00895,2020-01,91000
01032,26173,2020-01,158906
01033,12567,2020-01,357500
01034,02140,2020-01,222000
01035,26937,2020-01,79000
01036,26317,2020-01,434000
01037,23676,2020-01,250000
01038,06640,2020-01,291000
01039,29685,2020-01,80000
01040,00100,2020-01,358800
01041,28323,2020-01,240000
01042,23310,2020-01,290000
01043,16939,2020-01,83600
01044,32739,2020-01,136950
01045,29039,2020-01,2e+05
01046,12790,2020-01,160000
01047,08934,2020-01,81320
01048,06703,2020-01,81000
01049,25328,2020-01,490530
01050,00812,2020-01,364100
01051,06769,2020-01,138000
01052,07446,2020-01,116000
01053,13643,2020-01,136000
01054,27135,2020-01,149000
01055,21779,2020-01,127000
01056,32857,2020-01,181000
01057,03580,2020-01,50400
01058,27143,2020-01,122000
01059,02887,2020-01,165000
01060,07001,2020-01,126000
01061,00331,2020-01,130220
01062,20793,2020-01,90000
01063,08701,2020-01,182000
01064,26316,2020-01,160000
01065,02116,2020-01,890000
01066,17253,2020-01,441000
01067,03315,2020-01,498000
01068,31489,2020-01,210000
01069,21288,2020-01,360600
01070,20771,2020-01,625722
01071,17261,2020-01,156300
01072,30908,2020-01,348900
01073,09126,2020-01,295050
01074,33013,2020-01,272215
01075,07645,2020-01,255000
01076,29351,2020-01,280000
01077,33827,2020-01,142000
01078,09136,2020-01,206000
01079,33824,2020-01,270000
01080,18701,2020-01,212000
01081,34066,2020-01,319000
01082,02641,2020-01,604580
01083,09435,2020-01,362637
01084,12147,2020-01,271000
01085,06861,2020-01,1072500
01086,07802,2020-01,583500
01087,16504,2020-01,653700
01088,06632,2020-01,261200
01089,19730,2020-01,694000
01090,14856,2020-01,589000
01091,27065,2020-01,164500
01092,13329,2020-01,263540
01093,11349,2020-01,90000
01094,30001,2020-01,147000
01095,29596,2020-01,190000
01096,16814,2020-01,205000
01097,07260,2020-01,298000
01098,21231,2020-01,408000
01099,04371,2020-01,137000
01100,25847,2020-01,175000
01101,31785,2020-01,127000
01102,31961,2020-01,580000
01103,31226,2020-01,113000
01104,26399,2020-01,124000
01105,21914,2020-01,222500
01106,10152,2020-01,243750
01107,00760,2020-01,76000
01108,01066,2020-01,298760
01109,18748,2020-01,224000
01110,15134,2020-01,3e+05
01111,07922,2020-01,140600
01112,03572,2020-01,163000
01113,20789,2020-01,297000
01114,12257,2020-01,209000
01115,08399,2020-01,317000
01116,09081,2020-01,286350
01117,30350,2020-01,210000
01118,22949,2020-01,150000
01119,15500,2020-01,185000
01120,07361,2020-01,193000
01121,10194,2020-01,208000
01122,02590,2020-01,40000
01123,00263,2020-01,203400
01124,19750,2020-01,68100
01125,17339,2020-01,290000
01126,18902,2020-01,38550
01127,14646,2020-01,169600
01128,01896,2020-01,86000
01129,14640,2020-01,245000
01130,26031,2020-01,780000
01131,27295,2020-01,185000
01132,33334,2020-01,537700
01133,12435,2020-01,421420
01134,11300,2020-01,262089
01135,15619,2020-01,228500
01136,06596,2020-01,414000
01137,09477,2020-01,158525
01138,23084,2020-01,171600
01139,24752,2020-01,172020
01140,04784,2020-01,257161
01141,33012,2020-01,175500
01142,29022,2020-01,117000
01143,18056,2020-01,97000
01144,18776,2020-01,116000
01145,00738,2020-01,485000
01146,32327,2020-01,40000
01147,14303,2020-01,100500
01148,20194,2020-01,125000
01149,03738,2020-01,134000
01150,17200,2020-01,56500
01151,11957,2020-01,66000
01152,26446,2020-01,68000
01153,14788,2020-01,113500
01154,30976,2020-01,80000
01155,00289,2020-01,365000
01156,07982,2020-01,432000
01157,27226,2020-01,91000
01158,15688,2020-01,147000
01159,31079,2020-01,114500
01160,01592,2020-01,78000
01161,05638,2020-01,53000
01162,00358,2020-01,201400
01163,20763,2020-01,124600
01164,04179,2020-01,94000
01165,06292,2020-01,247700
01166,25737,2020-01,121000
01167,12267,2020-01,157000
01168,28033,2020-01,285000
01169,30305,2020-01,129000
01170,28272,2020-01,149000
01171,10186,2020-01,33000
01172,12589,2020-01,105000
01173,00426,2020-01,192000
01174,06991,2020-01,138000
01175,03479,2020-01,79000
01176,13524,2020-01,234000
01177,32786,2020-01,118000
01178,20045,2020-01,116200
01179,19317,2020-01,111000
01180,24442,2020-01,74990
01181,14505,2020-01,307155
01182,13914,2020-01,185550
01183,16874,2020-01,63500
01184,16957,2020-01,141900
01185,23948,2020-01,260850
01186,32259,2020-01,139750
01187,22822,2020-01,38000
01188,01273,2020-01,75600
01189,29153,2020-01,85000
01190,34078,2020-01,71155
01191,19194,2020-01,102500
01192,22218,2020-01,156000
01193,19928,2020-01,238350
01194,31471,2020-01,212400
01195,31331,2020-01,318850
01196,26876,2020-01,326050
01197,26109,2020-01,254500
01198,28573,2020-01,60089
01199,30659,2020-01,53000
01200,07250,2020-01,237500
01201,11423,2020-01,113000
01202,05976,2020-01,243000
01203,28965,2020-01,165300
01204,30691,2020-01,109720
01205,02724,2020-01,118200
01206,23334,2020-01,86500
01207,25787,2020-01,85370
01208,08984,2020-01,98000
01209,16334,2020-01,77000
01210,31144,2020-01,85650
01211,21828,2020-01,86650
01212,05696,2020-01,83000
01213,14059,2020-01,75800
01214,13684,2020-01,9000
01215,14540,2020-01,295245
01216,06410,2020-01,130000
01217,01260,2020-01,121800
01218,19747,2020-01,164000
01219,33699,2020-01,141000
01220,14103,2020-01,503700
01221,31666,2020-01,169600
01222,33303,2020-01,142500
01223,13476,2020-01,204000
01224,15685,2020-01,139000
01225,02227,2020-01,213000
01226,22083,2020-01,71100
01227,20032,2020-01,125000
01228,09458,2020-01,160490
01229,08950,2020-01,114600
01230,11447,2020-01,72480
01231,17979,2020-01,98000
01232,21737,2020-01,270000
01233,17692,2020-01,106400
01234,08746,2020-01,30000
01235,00199,2020-01,101000
01236,16661,2020-01,230000
01237,25940,2020-01,133465
01238,02455,2020-01,190000
01239,05581,2020-01,155500
01240,10967,2020-01,78000
01241,07075,2020-01,34000
01242,01752,2020-01,127000
01243,32863,2020-01,141150
01244,31959,2020-01,65550
01245,16230,2020-01,208000
01246,01367,2020-01,119800
01247,33745,2020-01,228000
01248,04520,2020-01,145100
01249,22753,2020-01,232500
01250,20308,2020-01,95000
01251,04005,2020-01,80000
01252,10271,2020-01,147800
01253,23793,2020-01,210000
01254,21853,2020-01,75800
01255,04666,2020-01,52000
01256,20435,2020-01,72000
01257,26548,2020-01,63000
01258,09032,2020-01,39000
01259,13776,2020-01,232400
01260,01522,2020-01,111000
01261,30631,2020-01,182480
01262,07570,2020-01,57000
01263,09682,2020-01,290000
01264,10800,2020-01,360000
01265,16980,2020-01,1e+05
01266,15625,2020-01,102000
01267,17225,2020-01,234000
01268,04339,2020-01,286000
01269,33002,2020-01,53500
01270,00144,2020-01,265700
01271,00450,2020-01,146600
01272,18315,2020-01,124000
01273,00107,2020-01,115000
01274,00677,2020-01,90000
01275,17115,2020-01,117000
01276,13181,2020-01,96000
01277,01577,2020-01,65000
01278,00265,2020-01,194200
01279,19726,2020-01,38000
01280,20414,2020-01,106400
01281,04464,2020-01,50000
01282,21733,2020-01,275500
01283,14094,2020-01,86000
01284,32677,2020-01,201400
01285,25467,2020-01,139000
01286,04944,2020-01,328800
01287,06564,2020-01,203000
01288,27511,2020-01,338000
01289,10537,2020-01,246150
01290,00385,2020-01,229892.4
01291,24935,2020-01,273000
01292,11241,2020-01,390600
01293,21919,2020-01,406000
01294,30768,2020-01,230800
01295,18313,2020-01,219000
01296,10906,2020-01,21000
01297,12754,2020-01,49500
01298,29833,2020-01,60500
01299,26425,2020-01,77500
01300,13459,2020-01,549820
01301,18546,2020-01,607620
01302,23873,2020-01,266660
01303,30339,2020-01,149000
01304,09406,2020-01,140000
01305,04282,2020-01,110000
01306,11226,2020-01,69300
01307,20695,2020-01,505000
01308,19943,2020-01,277800
01309,18445,2020-01,102500
01310,33323,2020-01,680000
01311,04572,2020-01,524300
01312,31679,2020-01,1016000
01313,21878,2020-01,412700
01314,32194,2020-01,615000
01315,09334,2020-01,328500
01316,30061,2020-01,185000
01317,24611,2020-01,189000
01318,03899,2020-01,327000
01319,22509,2020-01,190000
01320,26073,2020-01,395000
01321,33388,2020-01,1320000
01322,01747,2020-01,1862000
01323,18074,2020-01,686000
01324,17014,2020-01,1530000
01325,24510,2020-01,331620
01326,20973,2020-01,519000
01327,24403,2020-01,672350
01328,27325,2020-01,940000
01329,33866,2020-01,549810
01330,05229,2020-01,626770
01331,06985,2020-01,189640
01332,08241,2020-01,207000
01333,16627,2020-01,733500
01334,05364,2020-01,818500
01335,02769,2020-01,179000
01336,11741,2020-01,547500
01337,27091,2020-01,874000
01338,16377,2020-01,468235
01339,09158,2020-01,369000
01340,32319,2020-01,223900
01341,13117,2020-01,245000
01342,33951,2020-01,935000
01343,29969,2020-01,317000
01344,33447,2020-01,480000
01345,19395,2020-01,705800
01346,10480,2020-01,209000
01347,32897,2020-01,288000
01348,16438,2020-01,649000
01349,25862,2020-01,879000
01350,06638,2020-01,445000
01351,26427,2020-01,631800
01352,18366,2020-01,845000
01353,29745,2020-01,136100
01354,17399,2020-01,348670
01355,08280,2020-01,123000
01356,25492,2020-01,482000
01357,04514,2020-01,278846
01358,06243,2020-01,953700
01359,07520,2020-01,247000
01360,19772,2020-01,259000
01361,16745,2020-01,523450
01362,07684,2020-01,293500
01363,04681,2020-01,238315
01364,03946,2020-01,289740
01365,06760,2020-01,326730
01366,17751,2020-01,392000
01367,12702,2020-01,581500
01368,07444,2020-01,910000
01369,18833,2020-01,657000
01370,23654,2020-01,571000
01371,03086,2020-01,225900
01372,25665,2020-01,63765
01373,32368,2020-01,93000
01374,24103,2020-01,147000
01375,25736,2020-01,169970
01376,29372,2020-01,73000
01377,03520,2020-01,217000
01378,04234,2020-01,160000
01379,01328,2020-01,105000
01380,31505,2020-01,305000
01381,31960,2020-01,225000
01382,06304,2020-01,185000
01383,05826,2020-01,46000
01384,13347,2020-01,250000
01385,01966,2020-01,173100
01386,15057,2020-01,165000
01387,05824,2020-01,80000
01388,07793,2020-01,303000
01389,25245,2020-01,189700
01390,21690,2020-01,133890
01391,04939,2020-01,121500
01392,16076,2020-01,160000
01393,20433,2020-01,129520
01394,16570,2020-01,289600
01395,33413,2020-01,210000
01396,10195,2020-01,160000
01397,12990,2020-01,275000
01398,17743,2020-01,109000
01399,19092,2020-01,80000
01400,24108,2020-01,298000
01401,31596,2020-01,55000
01402,10010,2020-01,230000
01403,07208,2020-01,161700
01404,19097,2020-01,208054
01405,10999,2020-01,300300
01406,24102,2020-01,195800
01407,14681,2020-01,191260
01408,32544,2020-01,107000
01409,00825,2020-01,127000
01410,23853,2020-01,431500
01411,08736,2020-01,304000
01412,02714,2020-01,115000
01413,19261,2020-01,148500
01414,14474,2020-01,78000
01415,24876,2020-01,140000
01416,00098,2020-01,70000
01417,06773,2020-01,157500
01418,32126,2020-01,252700
01419,21141,2020-01,304000
01420,25408,2020-01,186200
01421,11420,2020-01,85000
01422,26363,2020-01,205000
01423,12953,2020-01,70590
01424,14391,2020-01,87500
01425,22230,2020-01,113500
01426,05114,2020-01,72000
01427,19515,2020-01,59500
01428,10160,2020-01,58840
01429,17676,2020-01,48500
01430,09019,2020-01,103000
01431,09598,2020-01,110000
01432,25302,2020-01,123000
01433,13622,2020-01,115000
01434,28883,2020-01,115000
01435,31501,2020-01,310125
01436,07916,2020-01,174000
01437,11355,2020-01,172000
01438,12897,2020-01,149000
01439,00027,2020-01,97000
01440,29836,2020-01,133155
01441,10832,2020-01,158000
01442,26833,2020-01,265000
01443,15349,2020-01,130050
01444,11360,2020-01,303246
01445,19767,2020-01,290000
01446,00893,2020-01,349000
01447,03526,2020-01,157500
01448,08361,2020-01,80000
01449,16169,2020-01,270250
01450,05383,2020-01,120200
01451,23250,2020-01,239850
01452,03524,2020-01,365000
01453,27339,2020-01,247250
01454,32293,2020-01,270000
01455,11280,2020-01,714600
01456,29178,2020-01,1490000
01457,11454,2020-01,451050
01458,30158,2020-01,351000
01459,26079,2020-01,672500
01460,09659,2020-01,130000
01461,11234,2020-01,500500
01462,20738,2020-01,40000
01463,05736,2020-01,550326.5
01464,25025,2020-01,410000
01465,29310,2020-01,283654
01466,09635,2020-01,241000
01467,04403,2020-01,239600
01468,17139,2020-01,345745
01469,17570,2020-01,243173
01470,21941,2020-01,240500
01471,24987,2020-01,212000
01472,17376,2020-01,155000
01473,05359,2020-01,640000
01474,12402,2020-01,184598
01475,31525,2020-01,539510
01476,28532,2020-01,198540
01477,21170,2020-01,393500
01478,00697,2020-01,825000
01479,05424,2020-01,805000
01480,08809,2020-01,250000
01481,26709,2020-01,190000
01482,07686,2020-01,370000
01483,10221,2020-01,225000
01484,03257,2020-01,342960
01485,29905,2020-01,288735
01486,29869,2020-01,64000
01487,04478,2020-01,145750
01488,16970,2020-01,224000
01489,31036,2020-01,25000
01490,22900,2020-01,157770
01491,03265,2020-01,237000
01492,02519,2020-01,166000
01493,06947,2020-01,284670
01494,31620,2020-01,157000
01495,18050,2020-01,170000
01496,01851,2020-01,275000
01497,25461,2020-01,265000
01498,33451,2020-01,91000
01499,00961,2020-01,283000
01500,12341,2020-01,435000
01501,30166,2020-01,152000
01502,30420,2020-01,330000
01503,04571,2020-01,190000
01504,01810,2020-01,283000
01505,05225,2020-01,240150
01506,30343,2020-01,646000
01507,29446,2020-01,250000
01508,03491,2020-01,303000
01509,15991,2020-01,237000
01510,09005,2020-01,129000
01511,15587,2020-01,632000
01512,15188,2020-01,270103
01513,04884,2020-01,335000
01514,22197,2020-01,419000
01515,01786,2020-01,207500
01516,20012,2020-01,250400
01517,24157,2020-01,159100
01518,33452,2020-01,194300
01519,02258,2020-01,181500
01520,29805,2020-01,178000
01521,09369,2020-01,144000
01522,04178,2020-01,255000
01523,01715,2020-01,235000
01524,10024,2020-01,234000
01525,11505,2020-01,134000
01526,04462,2020-01,350000
01527,18994,2020-01,187000
01528,12904,2020-01,64000
01529,32299,2020-01,134000
01530,32864,2020-01,48000
01531,28652,2020-01,145000
01532,28648,2020-01,98000
01533,19939,2020-01,250000
01534,32996,2020-01,153500
01535,19872,2020-01,88350
01536,19765,2020-01,125000
01537,06680,2020-01,10000
01538,33188,2020-01,69000
01539,08166,2020-01,180800
01540,23796,2020-01,80000
01541,02102,2020-01,111400
01542,07543,2020-01,90000
01543,20106,2020-01,280000
01544,23839,2020-01,66000
01545,09221,2020-01,111150
01546,06130,2020-01,120000
01547,10382,2020-01,77000
01548,24545,2020-01,170000
01549,31094,2020-01,63200
01550,14260,2020-01,140280
01551,33581,2020-01,264000
01552,13154,2020-01,37000
01553,16253,2020-01,206605
01554,19314,2020-01,695238
01555,26590,2020-01,144000
01556,00687,2020-01,174000
01557,25179,2020-01,120680
01558,24740,2020-01,135000
01559,32655,2020-01,117000
01560,25554,2020-01,46270
01561,19827,2020-01,109800
01562,02563,2020-01,68500
01563,12019,2020-01,191500
01564,00262,2020-01,147000
01565,04367,2020-01,130000
01566,26661,2020-01,91500
01567,23566,2020-01,170500
01568,04482,2020-01,196000
01569,00402,2020-01,129400
01570,17400,2020-01,114000
01571,30227,2020-01,278800
01572,06407,2020-01,191500
01573,23116,2020-01,140650
01574,33815,2020-01,64700
01575,19729,2020-01,89500
01576,12787,2020-01,48170
01577,28463,2020-01,45500
01578,09364,2020-01,77500
01579,11949,2020-01,117500
01580,30116,2020-01,174930
01581,01441,2020-01,231700
01582,04680,2020-01,48000
01583,27039,2020-01,134000
01584,05917,2020-01,218600
01585,32461,2020-01,380280
01586,26990,2020-01,118700
01587,07123,2020-01,206000
01588,32620,2020-01,126000
01589,01682,2020-01,116590
01590,30250,2020-01,62919
01591,27315,2020-01,242400
01592,30218,2020-01,288650
01593,03827,2020-01,194000
01594,05794,2020-01,229400
01595,12288,2020-01,370000
01596,33115,2020-01,167000
01597,33158,2020-01,144320
01598,13745,2020-01,241000
01599,30177,2020-01,399500
01600,11537,2020-01,111470
01601,27331,2020-01,251000
01602,29377,2020-01,96500
01603,33964,2020-01,150000
01604,23330,2020-01,34000
01605,00611,2020-01,58550
01606,19154,2020-01,151365
01607,26834,2020-01,87000
01608,30633,2020-01,174200
01609,04698,2020-01,157650
01610,10493,2020-01,205000
01611,17143,2020-01,105060
01612,22524,2020-01,23333.34
01613,17464,2020-01,400550
01614,24415,2020-01,98000
01615,31645,2020-01,316200
01616,28286,2020-01,90197
01617,12970,2020-01,270500
01618,01047,2020-01,217500
01619,16635,2020-01,147610
01620,04391,2020-01,172000
01621,16091,2020-01,288500
01622,14990,2020-01,189000
01623,09015,2020-01,169000
01624,02686,2020-01,85000
01625,13922,2020-01,40000
01626,06249,2020-01,105970
01627,00304,2020-01,59800
01628,06668,2020-01,315458
01629,16324,2020-01,149500
01630,31320,2020-01,158000
01631,29104,2020-01,239000
01632,15711,2020-01,123000
01633,14579,2020-01,61500
01634,13672,2020-01,360250
01635,12703,2020-01,220000
01636,24493,2020-01,123350
01637,16482,2020-01,38150
01638,31131,2020-01,408200
01639,25137,2020-01,42850
01640,00995,2020-01,150000
01641,13662,2020-01,225000
01642,09315,2020-01,205000
01643,22970,2020-01,153100
01644,24981,2020-01,463000
01645,00877,2020-01,306600
01646,26260,2020-01,113880
01647,34121,2020-01,77000
01648,31157,2020-01,144000
01649,33521,2020-01,89000
01650,23249,2020-01,178000
01651,21689,2020-01,157000
01652,10076,2020-01,158100
01653,24431,2020-01,120500
01654,09350,2020-01,64000
01655,20469,2020-01,44000
01656,28423,2020-01,147830
01657,33366,2020-01,159000
01658,28788,2020-01,417500
01659,11574,2020-01,58000
01660,00751,2020-01,190000
01661,14026,2020-01,229000
01662,00255,2020-01,566950
01663,15223,2020-01,82000
01664,17283,2020-01,132195
01665,22496,2020-01,495250
01666,16350,2020-01,115000
01667,05771,2020-01,465000
01668,15419,2020-01,127350
01669,29743,2020-01,246700
01670,32289,2020-01,40000
01671,00274,2020-01,46000
01672,06546,2020-01,55000
01673,24749,2020-01,126600
01674,02310,2020-01,187000
01675,26451,2020-01,186320
01676,04565,2020-01,70490
01677,15527,2020-01,
01678,15573,2020-01,247626
