Id_bien,Id_codedep_codecommune,No_voie,B_T_Q,Type_de_voie,Voie,Code_postal,Code_type_local,Type_local,Nombre_pieces_principales,Surface_Carrez_du_1er_lot
32395,93048,23,,RUE,DE ROSNY,93100,2,Appartement,3,68.51
01126,93048,51,,RUE,ARMAND CARREL,93100,2,Appartement,2,29.82
32809,93048,1,,PL,LUCY PARSONS,93100,2,Appartement,4,79.65
25583,93049,7,,RUE,PAUL CORLIN,93360,2,Appartement,3,62.27
33774,93050,80,,RUE,GASTON NAVAILLES,93330,2,Appartement,4,93.35
10878,93051,3,,RUE,DU MARECHAL JUIN,93160,2,Appartement,2,46.25
18999,93053,17,,RUE,CHANZY,93130,2,Appartement,3,65
23606,93053,112,,RUE,JEAN JAURES,93130,2,Appartement,4,64.78
06547,93055,6,,RUE,DES BERGES,93500,2,Appartement,3,60.25
24616,93057,50,,AV,DU GENERAL LECLERC,93320,2,Appartement,2,29.18
30510,93061,24,,RUE,ESTIENNE D ORVES,93310,2,Appartement,1,31.15
21963,93063,5,,AV,DE VERDUN,93230,2,Appartement,3,60.04
32850,93070,22,,RUE,MATHIEU,93400,2,Appartement,3,48.05
10930,93070,1,,RUE,VOLTAIRE,93400,2,Appartement,2,29.82
31630,93070,19,,RUE,LA CLEF DES CHAMPS,93400,2,Appartement,2,47.21
31435,93070,10,,RUE,DES BATELIERS,93400,2,Appartement,3,63.85
00966,93070,4,,RUE,JEAN,93400,2,Appartement,2,28.64
01180,93073,56,B,,SIXIEME AVENUE,93290,1,Maison,4,69.17
12553,94011,30,,AV,DE BOISSY,94380,2,Appartement,2,43.31
29210,94015,18,,RUE,DES MOINES ST MARTIN,94360,1,Maison,4,109.4
07042,94016,1,,AV,ARISTIDE BRIAND,94230,2,Appartement,3,40.94
18677,94016,21,,RUE,LAVOISIER,94230,2,Appartement,2,38.12
22726,94017,196,,RUE,DIDEROT,94500,2,Appartement,4,74.04
06493,94017,9001,,CLOS,DES PERROQUETS,94500,2,Appartement,4,80.01
10109,94017,98,,AV,DU GENERAL DE GAULLE,94500,2,Appartement,3,49.03
00684,94017,26,,RUE,DE PATAY,94500,1,Maison,2,110.45
12054,94018,7,,RUE,DE SULLY,94220,2,Appartement,3,44.73
22435,94018,12,,RUE,REPUBLIQUE,94220,2,Appartement,1,20.45
33725,94033,6,,RUE,MAUCONSEIL,94120,2,Appartement,2,52.07
14827,94043,48,,RUE,DU GENERAL LECLERC,94270,2,Appartement,2,35.63
20300,94044,3,,RUE,JULES VERNE,94450,2,Appartement,1,32.98
08941,94044,1,,RUE,JULIE-VICTOIRE DAUBIE,94450,2,Appartement,4,78.97
08305,94052,17,,,GR  RUE CHARLES DE GAULLE,94130,2,Appartement,2,35.86
08545,94052,41,,RUE,AMIRAL COURBET,94130,2,Appartement,2,33.05
11063,94052,19,,RUE,BRILLET,94130,2,Appartement,4,96.04
21282,94058,9,,RUE,DE L'EMBARCADERE,94170,2,Appartement,2,43.05
10119,94058,1,,RUE,DE LA STATION,94170,2,Appartement,2,37.06
01889,94067,24,,RUE,ALLARD,94160,2,Appartement,2,32.05
18767,94068,5,,AV,DE LA GRANGE,94100,2,Appartement,4,88.11
28196,94068,15,,AV,DE CHANZY,94210,2,Appartement,4,83.44
01084,94071,5,,RUE,DE LA PORTE,94370,2,Appartement,3,173.03
03012,94073,83,,AV,DE VERSAILLES,94320,2,Appartement,4,77.18
02955,94076,56,,AV,DE LA REPUBLIQUE,94800,2,Appartement,4,74.93
16870,94080,28,,RUE,GEORGES HUCHON,94300,2,Appartement,3,45.7
10259,95018,199,,RUE,HENRI BARBUSSE,95100,2,Appartement,2,34
30251,95051,3,,ALL,HELENE BOUCHER,95250,2,Appartement,4,90.39
20717,95052,66,,RUE,DE SENLIS,95260,2,Appartement,4,53.55
28918,95063,25,,AV,GABRIEL PERI,95870,2,Appartement,4,83.43
20146,95199,23,,RUE,DE LA MAIRIE,95330,2,Appartement,2,17.8
04145,95203,20,,AV,DE PARIS,95600,2,Appartement,4,54.23
05935,95203,20,,AV,DE PARIS,95600,2,Appartement,4,64.29
01008,95210,43,B,AV,DE CEINTURE,95880,2,Appartement,4,109.93
24322,95210,26,,RUE,PASTEUR,95880,2,Appartement,3,74.09
18126,95306,44,,AV,FOCH,95220,2,Appartement,4,66.42
10656,95306,44,B,QUAI,DU GENIE,95220,2,Appartement,5,105.87
10897,95351,16,,SQ,DE TOURS,95380,1,Maison,4,78.1
04182,95500,22,,RUE,PIERRE BUTIN,95300,2,Appartement,1,26.21
17013,95582,81,,BD,CHARLES DE GAULLE,95110,2,Appartement,2,54.58
27763,95585,15,,IMP,DES IFS,95200,1,Maison,5,126
11602,95585,17,,AV,ANNA DE NOAILLES,95200,2,Appartement,3,64.01
15469,95598,13,,AV,DU CLOS RENAUD,95230,2,Appartement,5,78.71
13378,95607,19,,RUE,DE PARIS,95150,2,Appartement,2,39.26
24913,971127,9094,,IMP,SIMONE,97150,2,Appartement,1,18.21
00874,972207,36,B,LOT,LES HAUTS DE BARINGTHON,97224,1,Maison,4,63.32
24659,972213,5433,F,RES,ROMANA II,97232,2,Appartement,3,64.65
08823,972227,5970,F,RES,LES JARDINS DE MABOUYAS,97228,2,Appartement,3,63.34
33686,972232,5068,F,,MALLEVAUT,97280,2,Appartement,1,34.85
08634,973302,560,,CHEM,DE LA SOURCE DE BADUEL,97300,2,Appartement,3,67.8
17583,973309,9001,,RES,LES RIVES DU MAHURY,97354,2,Appartement,2,34.08
33287,11202,89,,RES,EDEN PLAGE,11370,1,Maison,2,26.23
20074,13007,2,,RUE,MARIUS PASCAU,13390,2,Appartement,2,31.31
21534,14220,32,,RUE,JEAN MERMOZ,14800,2,Appartement,3,94.51
33276,22282,36,,BD,DE LA VIEUXVILLE,22380,2,Appartement,1,27.89
32198,27229,11,,RUE,SAINT SAUVEUR,27000,2,Appartement,1,17.9
29614,27448,6,B,RUE,DE PACEL,27120,2,Appartement,1,22.54
00230,30133,122,,RUE,DE LA NACELLE,30240,2,Appartement,4,89.79
32953,30133,2,,AV,DE L HERMIONE,30240,2,Appartement,2,37.01
09561,50218,33,,RUE,SAINT JEAN,50400,2,Appartement,1,43.22
23924,50218,112,,RUE,COURAYE,50400,2,Appartement,3,44.1
00093,56034,10,,AV,DES ACACIAS,56340,2,Appartement,3,64.8
27578,62119,855,,RUE,DE L HORLOGERIE,62400,2,Appartement,1,12.78
27120,75110,27,,RUE,BICHAT,75010,2,Appartement,5,163
07290,75114,21,,RUE,BEZOUT,75014,2,Appartement,1,15.56
23623,75116,16,,RUE,LE MAROIS,75016,2,Appartement,1,23.6
24029,77294,146,,AV,FRANKLIN ROOSEVELT,77290,2,Appartement,2,21.16
26264,77333,5,,RUE,DE PARIS,77140,2,Appartement,4,61.27
14399,78057,8,,RUE,DU SOLEIL,78270,1,Maison,3,49.07
20158,80182,24,,AV,PAUL DOUMER,80410,2,Appartement,2,12.24
09596,82121,4,,RUE,D ELIE,82000,2,Appartement,4,120.45
26732,85035,9004,,RUE,DES LOUBINES,85470,2,Appartement,3,56.91
05190,90010,13,,RUE,COLBERT,90000,2,Appartement,5,108.74
10750,92022,3,,AV,DE LA RESISTANCE,92370,2,Appartement,2,39.33
23807,95127,1,,CHE,DUPUIS BRUN,95000,2,Appartement,1,38.75
03932,95369,11,,RUE,ALFRED SISLEY,95580,1,Maison,5,136.54
27145,01004,29,,RUE,REINE CLOTILDE,1500,2,Appartement,2,54.84
12003,01004,54,,RUE,MARCEL DEMIA,1500,2,Appartement,3,68.23
07074,01283,10,,RUE,AMPERE,1100,2,Appartement,2,68.11
16204,01350,190,A,RUE,CENTRALE,1370,2,Appartement,2,50.42
15844,01354,10,,RUE,DES HAUTAINS,1630,2,Appartement,5,112.3
00478,02537,2,,CHT,DE LA QUINCY,2880,1,Maison,6,106
32525,06030,4,,RUE,DE MADRID,6110,2,Appartement,2,37.02
18025,06032,83,,AV,DU TROIS SEPTEMBRE,6320,2,Appartement,1,34.11
03042,06069,11,,AV,SIDI BRAHIM,6130,2,Appartement,2,53.01
26102,06085,5,,RPT,ANDRE MINANGOY,6250,2,Appartement,4,95.21
16335,06088,40,,BD,STALINGRAD,6300,2,Appartement,1,19.88
31799,06094,19,,AV,DE   VALBERG,6470,2,Appartement,2,43.65
33885,06123,251,,AV,PAUL CEZANNE,6700,2,Appartement,2,55.52
14284,06127,69,,BD,RAOUL AUDIBERT,6450,2,Appartement,2,35.4
14362,06150,780,B,CHE,DU SERRIER N 13,6320,1,Maison,4,84.37
20995,06155,174,,RUE,ALEXANDRE LOUCE,6220,2,Appartement,3,65.23
27981,07010,16,,RUE,DU PILAT,7100,2,Appartement,2,45.53
27583,10081,87,,RUE,JULES FERRY,10600,2,Appartement,4,74.19
22336,11170,118,,RUE,DU LOCH,11430,2,Appartement,2,24.18
12111,13005,9001,,,GR LE JARDIN DES COSSETTES,13400,1,Maison,5,93.93
30840,13202,15,,BD,DES DAMES,13002,2,Appartement,2,59.71
03368,13204,19,,IMP,DE ROUX,13004,2,Appartement,3,54.62
06554,13204,80,,BD,FRANCOISE DUPARC,13004,2,Appartement,1,34.92
01902,13204,25,,RUE,ORAN,13004,2,Appartement,1,28.01
31914,13208,523,,RUE,PARADIS,13008,2,Appartement,1,31.65
06901,13208,20,,BD,MIREILLE JOURDAN BARRY,13008,2,Appartement,2,58.36
22625,13211,10,,AV,RAOUL FOLLEREAU,13011,2,Appartement,3,58.67
16511,13211,56,,BD,DE LA VALBARELLE,13011,2,Appartement,2,54.46
33220,13212,282,,AV,DE MONTOLIVET,13012,2,Appartement,3,60.13
03420,14701,5539,,,MONT CANISY,14800,2,Appartement,3,51.05
05928,22094,2,,RUE,JULES JEUNET,22770,1,Maison,2,35.67
19876,22136,14,,RUE,DU PETIT PARIS,22600,2,Appartement,1,23.93
16093,25056,11,,RUE,EUGENE SAVOYE,25000,2,Appartement,5,79.82
09748,26198,7,,RUE,GENERAL PAU,26200,2,Appartement,3,65.61
33514,26362,23,,ALL,JEAN DALTON,26000,1,Maison,3,64.63
08991,27229,1,,RUE,DU JARDIN BOTANIQUE,27000,2,Appartement,1,42.6
31941,29019,12,,RUE,DE CONCARNEAU,29200,2,Appartement,4,63.78
18272,2A004,21,,RUE,DOC DELL PELLEGRINO,20090,2,Appartement,2,45.15
22616,2A085,9641,,,CAROSO,20117,2,Appartement,2,46.92
16956,2A215,5015,,,VIAGENTI,20131,2,Appartement,1,63.38
14098,30036,5010,,LOT,LE CLOS MEJEANNE,30620,1,Maison,4,72.53
07874,30128,1,,IMP,CIGALOUN,30510,2,Appartement,4,82.67
21235,30133,8,,AV,JEAN LASSERRE,30240,2,Appartement,1,23.01
12690,30171,6,,PL,DU MARCHE,30410,2,Appartement,3,60.54
25775,30189,7,,RUE,DES MARCHANDS,30000,2,Appartement,2,34.7
03037,30334,1,,RUE,VERDIER ALLUT,30700,2,Appartement,2,33.07
00872,33039,35,,RUE,MARC SANGNIER,33130,2,Appartement,3,71.67
22608,33039,9001,,RES,PAUL ELUARD,33130,2,Appartement,2,46.71
20838,33063,86,,CRS,DE LA SOMME,33800,2,Appartement,1,21.34
32486,33063,34,,CRS,DE L ARGONNE,33000,2,Appartement,1,27.97
01276,33063,63,,AV,DE VERDUN,33200,1,Maison,3,78.91
17019,33069,85,,AV,DE LA LIBERATION,33110,2,Appartement,2,36.23
24312,33075,26,,ALL,DU BOSQUET,33520,2,Appartement,2,42.57
06186,33119,50,,AV,RENE CASSAGNE,33150,2,Appartement,2,35.27
31351,33165,9000,,RES,SAINT HILAIRE,33370,2,Appartement,2,32.48
29840,33185,481,,,LE MAS,33420,1,Maison,4,86.98
25500,33192,20,,RTE,DE LEOGNAN,33170,2,Appartement,2,42.93
31611,33281,484,,AV,DE VERDUN,33700,2,Appartement,3,53.17
28044,33376,10,,ALL,DE HAUTE GRAVE,33160,2,Appartement,2,46.09
21457,33415,18,,RUE,DES FRAISIERS,33240,1,Maison,3,71.51
21230,34023,9120,,AV,PASTEUR,34540,2,Appartement,1,18.09
00170,34172,11,,RUE,DES ECOLES LAIQUES,34000,2,Appartement,4,41.14
16801,35228,2,B,RUE,DE L AEROPORT,35730,2,Appartement,1,36.2
08955,35238,2,,RUE,DE LA CRECHE,35000,2,Appartement,2,37
33449,35238,19,,BD,DE LA GUERINAIS,35000,1,Maison,3,75.31
28964,35240,9,,AV,GEORGES BRASSENS,35650,2,Appartement,3,67.12
29181,35251,17,B,RUE,DE RENNES,35250,2,Appartement,2,46.5
28818,35281,20,,BD,PIERRE MENDES FRANCE,35136,2,Appartement,2,41
14706,35288,23,,RUE,LE POMELLEC,35400,2,Appartement,2,43.63
18281,37132,24,B,AV,ARISTIDE BRIAND,37600,2,Appartement,2,47.92
14724,38186,260,,RTE,DE PIERRE BLANCHE,38650,2,Appartement,1,23.04
24633,38314,510,,RUE,DES ALTHAEAS,38530,1,Maison,3,49.45
25226,40046,71,,RUE,DU CAPITAINE NEMO,40600,2,Appartement,2,45.13
00696,40065,27,,RUE,DE MADRID,40130,2,Appartement,2,33.46
33397,40088,14,,RUE,NEUVE,40100,1,Maison,2,61.3
17545,40192,7,,RUE,DE LA GOUROTTE,40000,2,Appartement,4,91.64
06354,40192,80,,BD,DE LA BRIGADE CARNOT,40000,2,Appartement,3,88.13
20254,40192,299,,RUE,DU PEGLE,40000,2,Appartement,2,46.77
13614,42059,27,B,RUE,CLAUDE PROTIERE,42140,1,Maison,4,180
13879,42330,4,,CHE,DU VIEUX CHATEAU,42390,2,Appartement,2,59.37
13670,43157,3,,BD,CARNOT,43000,2,Appartement,3,88.26
15270,44026,3,,RUE,DU RHIN,44470,2,Appartement,2,45.66
20437,44047,4,,RUE,JEAN JAURES,44220,2,Appartement,1,24.61
29883,44055,43,,AV,ALFRED BRUNEAU,44500,2,Appartement,2,50.84
13774,44107,33,,RUE,DU PONT GUITTON,44850,1,Maison,4,89.65
33600,44109,37,,RUE,DE LA RIVETERIE,44300,2,Appartement,4,74.2
31246,44109,6,,RUE,LOUIS GUILLOUX,44100,2,Appartement,3,64.4
30579,44135,15,,BD,GENERAL DE GAULLE,44510,2,Appartement,3,66.51
29394,44172,3,,RUE,GERARD CORABOEUF,44980,2,Appartement,2,42.45
20370,44184,35,,RUE,ROGER SALENGRO,44600,2,Appartement,3,61.25
06284,47310,67,,CRS,DE VERDUN,47400,2,Appartement,3,60.99
20360,49007,34,B,RUE,HANNELOUP,49100,2,Appartement,2,38.57
08298,50218,161,,RUE,LOUIS JULIENNE,50400,2,Appartement,3,56.8
14394,50218,8,,RUE,DOCTEUR LETOURNEUR,50400,1,Maison,2,29.27
15853,50391,21,,RUE,DE LA RIVIERE,50600,2,Appartement,2,40.3
15026,51454,6,,RUE,COMMANDANT ARNAUD,51100,2,Appartement,5,87.1
25145,53130,17,,RUE,DAVOUT,53000,2,Appartement,3,64.97
18916,54280,1,,RUE,DE LA GARE,54240,2,Appartement,4,68.71
09233,54395,1,,RUE,DE FONTENOY,54000,2,Appartement,4,45.9
21859,54395,161,,AV,DE STRASBOURG,54000,2,Appartement,1,65.75
09487,56121,24,,RUE,DE VERDUN,56100,2,Appartement,1,40
09220,56162,1,,ALL,DES BRUYERES,56270,2,Appartement,3,61.16
15847,58194,14,,RUE,MOLIERE,58000,2,Appartement,3,64.88
02764,59005,46,,RUE,SONNEVILLE,59251,2,Appartement,4,68.53
26999,59178,188,,RUE,SAINT JACQUES,59500,2,Appartement,1,22.83
25151,59350,67,,RUE,DE L EPINETTE,59000,2,Appartement,4,66.97
03147,59367,107,,RES,DU PARC D AUTEUIL,59390,2,Appartement,4,80.2
27902,59378,222,,RUE,DU BUISSON,59700,2,Appartement,3,69.84
07034,59383,9002,,RES,PLEIN CIEL 2 RTE PRESEAU,59770,2,Appartement,2,42.31
16509,59606,78,,AV,CLEMENCEAU RES HARPIGNIES,59300,2,Appartement,4,90.15
08988,60175,5,,RUE,GUY DE MAUPASSANT,60100,2,Appartement,2,38.09
09851,69034,508,,AV,DU HUIT MAI,69300,2,Appartement,3,57.48
31697,69040,7,,ALL,DES CLOTS,69410,2,Appartement,2,67.86
14523,69142,92,,RUE,STEPHANE DECHANT,69350,2,Appartement,1,30.54
31765,69219,51,,RUE,DE LA GLORIETTE,69440,2,Appartement,3,77.47
25812,69256,5,,CHE,DES PLATES,69120,2,Appartement,4,72.05
15019,69256,4,,RUE,MAXIMILIEN DE ROBESPIERRE,69120,2,Appartement,4,76.87
26025,69384,10,,RUE,BOURNES,69004,2,Appartement,3,68.25
03328,69385,137,,RUE,JOLIOT CURIE,69005,2,Appartement,1,29.77
20968,69387,14,,RUE,AUGUSTE PAYANT,69007,2,Appartement,4,63.87
16613,70550,1,,RUE,DES BALCONS FLEURIS,70000,2,Appartement,1,25.13
31314,75103,79,,RUE,NOTRE DAME DE NAZARETH,75003,2,Appartement,4,67.23
33511,75103,22,,RUE,DU VERTBOIS,75003,2,Appartement,1,29.91
29443,75103,34,,RUE,DE TURENNE,75003,2,Appartement,3,43.92
11478,75103,6,,RUE,DES HAUDRIETTES,75003,2,Appartement,2,43.23
26269,75104,57,,RUE,QUINCAMPOIX,75004,2,Appartement,2,39.67
24297,75104,24,,RUE,SAINT PAUL,75004,2,Appartement,3,60.22
11729,75105,14,,RUE,DES TROIS PORTES,75005,2,Appartement,1,5.27
18640,75106,169,,RUE,DE RENNES,75006,2,Appartement,1,11.72
16221,75107,2,,SQ,DE LA TOUR MAUBOURG,75007,2,Appartement,2,65.04
17299,75107,15,,RUE,AUGEREAU,75007,2,Appartement,2,40.75
10586,75109,8,,RUE,JOUBERT,75009,2,Appartement,1,21.11
22819,75109,5,,RUE,MANUEL,75009,2,Appartement,2,28.07
30793,75111,120,,AV,PARMENTIER,75011,2,Appartement,3,37.02
28200,75111,16,,PAS,DE LA MAIN D'OR,75011,2,Appartement,1,58.76
16758,75111,14,,RUE,GUENOT,75011,2,Appartement,4,57.15
24761,75112,67,,RUE,DE WATTIGNIES,75012,2,Appartement,2,26.39
22110,75113,74,,RUE,DUNOIS,75013,2,Appartement,1,32.25
31796,75114,14,,RUE,DE L AMIRAL MOUCHEZ,75014,2,Appartement,3,24.71
34133,75114,73,,RUE,RAYMOND LOSSERAND,75014,2,Appartement,2,35.67
06132,75115,41,,RUE,DES FAVORITES,75015,2,Appartement,2,58.6
26407,75115,56,,RUE,MADEMOISELLE,75015,2,Appartement,1,20.11
02081,75115,4,,RUE,ROSA BONHEUR,75015,2,Appartement,5,115.05
09719,75115,6,,RUE,SARASATE,75015,2,Appartement,1,11.02
15796,75116,97,,AV,VICTOR HUGO,75016,2,Appartement,8,315.55
13702,75116,3,,RUE,GOETHE,75016,2,Appartement,5,146.66
21395,75117,108,,RUE,CARDINET,75017,2,Appartement,2,33.1
07081,75117,103,,RUE,LEMERCIER,75017,2,Appartement,2,36.45
29693,75117,71,,AV,DE SAINT OUEN,75017,2,Appartement,3,53.27
06913,75118,33,,RUE,DE TORCY,75018,2,Appartement,1,14.03
09142,75119,61,,RUE,DE L OURCQ,75019,2,Appartement,2,50.53
27664,75119,15,,RUE,DE LA VILLETTE,75019,2,Appartement,3,39.42
13266,75120,153,,RUE,DE BAGNOLET,75020,2,Appartement,1,14.18
19054,77053,29,,BD,DES BIENFAITES,77170,2,Appartement,3,54.88
23146,77186,2,,RUE,SAINT HONORE,77300,2,Appartement,2,42.91
22728,77192,2,E,SQ,DU PETIT MARGAT,77610,2,Appartement,2,44.83
06813,77284,30,,RUE,DE LA GRANDE ILE,77100,2,Appartement,3,66.8
12523,77288,27,,RUE,SAINT LIESNE,77000,2,Appartement,4,78.8
03983,77305,13,,RUE,ANATOLE FRANCE,77130,2,Appartement,4,76.79
25028,77445,4,C,RUE,MARCELIN BERTHELOT,77176,2,Appartement,3,69.84
13131,77464,12,,RUE,VICTOR HUGO,77400,2,Appartement,1,30.39
29716,77479,8,,RUE,DES LORIOTS,77360,2,Appartement,4,86.52
12129,78124,1,,RUE,GEORGES BERNANOS,78420,2,Appartement,2,43.7
15943,78172,33,,RUE,DES COTES REVERSES,78700,2,Appartement,3,59.33
07876,78172,10,,RES,LES ORMES,78700,2,Appartement,3,57.29
25468,78208,14,,RUE,DE BRUXELLES,78990,2,Appartement,3,64.16
22718,78242,16,,RUE,VICTOR HUGO,78330,2,Appartement,2,70.04
31883,78242,17,,RUE,VICTOR HUGO,78330,1,Maison,5,108.49
08710,78358,72,B,AV,DE SAINT GERMAIN,78600,2,Appartement,2,49.86
12468,78401,2,,RUE,DE TESSANCOURT,78250,2,Appartement,3,38.14
18202,78498,12,,RUE,SANDRIER,78300,2,Appartement,2,33.97
03277,78586,52,,AV,DE LA REPUBLIQUE,78500,2,Appartement,4,78.31
16961,80021,52,,ALL,DE LA SIXIEME HEURE,80000,1,Maison,5,94.4
31709,83023,9001,,RUE,DES DEPORTES,83170,2,Appartement,3,66.07
14034,83034,490,,CHE,DU CANEBAS,83320,2,Appartement,1,78.04
25514,83126,27,,CHE,DES POIVRIERS,83500,2,Appartement,2,41.2
28825,83129,25,,AV,VINCENT PICAREAU,83140,2,Appartement,2,35.65
31743,83129,220,,AV,DES PALMIERS,83140,2,Appartement,2,42.85
24918,83137,95,A,RUE,JULES ALEXANDRE RENAUX,83000,2,Appartement,2,44.9
19781,83137,113,,CRS,LAFAYETTE,83000,2,Appartement,1,37.3
33071,83153,9001,,,PORT SOLEIL,83430,2,Appartement,3,50
26869,87085,12,,RUE,D ARGENTON,87100,1,Maison,7,140.46
10974,88081,12,,RUE,DES BALCONS DE BUSSANG,88540,2,Appartement,1,26
24235,88465,21,B,RUE,DE LA HAIE DES LEISSES,88150,2,Appartement,3,72.25
31503,91086,4,,RUE,DE L'ECOUTE S'IL PLEUT,91070,2,Appartement,3,66.15
26231,91179,27,,AV,GABRIELLE D'ESTREES,91830,2,Appartement,3,71.15
21760,91191,2,,AV,DE LA REPUBLIQUE,91560,2,Appartement,2,40.34
09935,91228,4,,RES,LE PARC DE PETIT BOURG,91000,2,Appartement,3,59
24867,91339,86,,RUE,DE LA DIVISION LECLERC,91310,2,Appartement,1,17
10224,91345,16,,RUE,DES ECOLES,91160,2,Appartement,3,60.65
23377,91514,1,,VLA,PISSARO,91480,2,Appartement,3,57.84
23013,91553,3,,RUE,DE TIGERY,91250,2,Appartement,2,45.2
17644,91589,29,,RUE,DES ROSSAYS,91600,2,Appartement,2,52.62
13740,91667,31,B,RUE,ROBINE,91360,1,Maison,6,87.53
15301,92002,25,,RUE,AUGUSTE MOUNIE,92160,2,Appartement,3,90.86
27691,92004,29,,RUE,PAUL BERT,92600,2,Appartement,3,72.36
15521,92004,19,,RUE,DE BELFORT,92600,2,Appartement,4,102.07
29913,92004,1,,AV,DE LA REDOUTE,92600,2,Appartement,1,11.22
10479,92012,53,,RUE,DES PEUPLIERS,92100,2,Appartement,4,77.6
11406,92012,92,,BD,JEAN JAURES,92100,2,Appartement,2,63.2
21389,92020,1,,RUE,FRANCOIS COPPEE,92320,2,Appartement,2,42.97
23375,92023,2,,RUE,DE L OUEST,92140,2,Appartement,4,83.55
30243,92026,20,,RUE,LOUIS ULBACH,92400,2,Appartement,2,55.12
26568,92026,51,,AV,PASTEUR,92400,2,Appartement,1,83
23694,92026,4,,AV,DU 11 NOVEMBRE,92400,2,Appartement,3,54.81
15148,92035,130,,AV,DU GAL DE GAULLE,92250,2,Appartement,3,75.82
27349,92044,46,B,RUE,EDOUARD VAILLANT,92300,2,Appartement,3,46.87
33121,92072,10,,RTE,DU PAVE DES GARDES,92310,2,Appartement,2,40.93
25159,92077,15,,RES,LE PARC COROT,92410,2,Appartement,3,65.67
01807,93001,199,,AV,VICTOR HUGO,93300,2,Appartement,2,65.43
05739,93027,109,,AV,P V COUTURIER,93120,2,Appartement,4,85.19
26819,93029,108,,AV,MARCEAU,93700,2,Appartement,2,28.4
14775,93046,32,,BD,MAURICE BERTEAUX,93190,2,Appartement,3,64.59
17372,93046,25,,AV,VAUBAN,93190,2,Appartement,2,47.22
32970,93050,5,,RUE,DU PORT,93330,2,Appartement,4,75.34
14781,93053,32,,RUE,MOISSAN,93130,2,Appartement,4,74.33
15119,93055,16,,RUE,DES POMMIERS,93500,2,Appartement,4,95.32
10173,93062,122,,AV,DE LA RESISTANCE,93340,2,Appartement,2,45.26
19562,93063,9,,RUE,JEAN JAURES,93230,2,Appartement,2,45.7
03503,93066,136,,RUE,GABRIEL PERI,93200,2,Appartement,3,68.4
18662,93071,2,,AV,DU GROS CHENE,93270,2,Appartement,3,66.85
20464,94002,41,,RUE,RASPAIL,94140,2,Appartement,3,73.01
23428,94018,13,,RUE,PAUL ELUARD,94220,2,Appartement,3,45.07
05857,94021,17,,AV,DE LA CROIX DU SUD,94550,2,Appartement,5,97.1
25805,94028,21,,SQ,EDISON,94000,2,Appartement,3,65.18
15014,94043,30,,RUE,DU GENERAL LECLERC,94270,1,Maison,2,27.32
02657,94046,16,,QUAI,FERNAND SAGUET,94700,2,Appartement,1,23.25
01450,94046,89,,RUE,DE NORMANDIE,94700,2,Appartement,1,23.84
02121,94058,46,,RUE,DE LA GAITE,94170,2,Appartement,2,47.39
17905,94059,33,,AV,ARDOUIN,94420,2,Appartement,4,70.05
28352,94059,36,,AV,BERTRAND,94420,2,Appartement,4,98.18
12969,94060,1,,RUE,DU FOUR,94510,2,Appartement,1,29.81
10867,94068,9,,AV,FRANCIS GARNIER,94210,2,Appartement,1,18.54
01892,94069,24,,RUE,DES EPINETTES,94410,2,Appartement,3,58.07
15525,94080,19,,RUE,MIRABEAU,94300,2,Appartement,3,59.6
01758,94080,17,,RUE,DE LA RENARDIERE,94300,2,Appartement,2,31.65
04515,94080,6,,RUE,CHARLES MARINIER,94300,2,Appartement,2,60.37
20562,95142,5,,RUE,DU DOCTEUR DUBOIS,95750,2,Appartement,2,23.72
00006,95203,1,,ALL,RASPAIL,95600,1,Maison,4,97.04
08843,95229,11,,ALL,DU PDT KENNEDY,95460,2,Appartement,4,67.31
03377,95252,23,B,AV,DES MARAIS,95130,2,Appartement,4,81.13
19533,95500,75,,RUE,DE GISORS,95300,2,Appartement,3,68.63
07888,95637,2,,AV,GANDHI,95490,2,Appartement,3,59.54
32257,972231,14,,RUE,DES PECHEURS,97229,2,Appartement,2,27.39
08513,01034,386,,CHE,DES SOUPIRS,1300,2,Appartement,3,63.17
00694,01173,27,,RLE,DE L EGLISE,1170,2,Appartement,3,46.12
00882,02226,36,,RUE,DU MOULIN BOTTE,2200,2,Appartement,2,50.16
19378,02722,18,,RUE,QUINQUET,2200,2,Appartement,5,121.9
07687,04070,9482,,RES,LE VALLON DES SOURCES,4000,2,Appartement,2,30.47
13092,04209,118,,RUE,POTERIE,4200,2,Appartement,3,44.44
01222,04245,6,,,ANCIENNE RTE D FORCALQUIER,4130,2,Appartement,3,80.26
22768,06088,30,,RUE,CHATEAUNEUF,6000,2,Appartement,2,46.81
15106,06088,39,,RUE,GIOFFREDO,6000,2,Appartement,2,53.08
24737,06132,62,,RUE,LIEUTENANT JEAN REVELLI,6540,2,Appartement,2,72.95
13272,06149,16,,AV,DU CHATEAU,6340,2,Appartement,2,34.81
25631,11262,10,,QUAI,D'ALSACE,11100,2,Appartement,1,31.53
10037,11262,1,B,RUE,DU COMMERCE,11100,2,Appartement,1,40.12
08259,13016,13,,RUE,MMRS BOYER,13720,2,Appartement,2,55.13
24350,13022,3,,AV,AUGUSTE FAVIER,13260,2,Appartement,2,56.75
13109,13028,12,,RUE,DES COMBATTANTS,13600,2,Appartement,1,24.3
30090,13075,6040,Z,AV,PASTEUR,13380,2,Appartement,3,51.84
26914,13201,135,,BD,LONGCHAMP,13001,2,Appartement,3,102.2
